Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,AddressLine1,AddressLine2,City,StateProvince,CountryRegion,PostalCode,AddressType,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,OrderQty,ProductID,UnitPrice,UnitPriceDiscount,LineTotal
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,7,977,323.994,0,2267.958
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,2,798,672.294,0,1344.588
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,2,813,72.162,0,144.324
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,4,939,37.254,0,149.016
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,2,801,672.294,0,1344.588
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,6,998,323.994,0,1943.964
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,4,999,323.994,0,1295.976
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,3,938,24.294,0,72.882
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,5,794,1466.01,0,7330.05
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,2,795,1466.01,0,2932.02
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,10,797,672.294,0,6722.94
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,8,881,32.394,0,259.152
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,1,865,38.1,0,38.1
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,23,864,34.925,0.05,763.11125
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,9,976,1020.594,0,9185.346
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,17,877,4.3725,0.05,70.615875
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,6,793,1466.01,0,8796.06
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,3,974,1020.594,0,3061.782
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,6,707,20.994,0,125.964
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,9,859,14.694,0,132.246
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,5,973,1020.594,0,5102.97
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,11,870,2.8942,0.02,31.199476
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,2,717,858.9,0,1717.8
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,4,858,14.694,0,58.776
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,4,836,356.898,0,1427.592
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,12,708,20.2942,0.02,238.659792
Mr.,Jon,,Grande,,Riding Cycles,adventure-works\jae0,jon1@adventure-works.com,1 (11) 500 555-0114,Galashiels,,Liverpool,England,United Kingdom,L4 4HB,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71797,PO16501134889,10-4020-000142,CARGO TRANSPORT 5,,78029.6898,6242.3752,1950.7422,86222.8072,,2,822,356.898,0,713.796
Mr.,Michael John,R.,Troyer,,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175,Oxnard Outlet,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71815,PO13021155785,10-4020-000276,CARGO TRANSPORT 5,,1141.5782,91.3263,28.5395,1261.444,,1,738,202.332,0,202.332
Mr.,Michael John,R.,Troyer,,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175,Oxnard Outlet,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71815,PO13021155785,10-4020-000276,CARGO TRANSPORT 5,,1141.5782,91.3263,28.5395,1261.444,,2,835,356.898,0,713.796
Mr.,Michael John,R.,Troyer,,Thrifty Parts and Sales,adventure-works\linda3,michaeljohn0@adventure-works.com,308-555-0175,Oxnard Outlet,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71815,PO13021155785,10-4020-000276,CARGO TRANSPORT 5,,1141.5782,91.3263,28.5395,1261.444,,2,874,5.394,0,10.788
Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,123 Camelia Avenue,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71816,PO12992180445,10-4020-000295,CARGO TRANSPORT 5,,3398.1659,271.8533,84.9541,3754.9733,,1,953,728.91,0,728.91
Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,123 Camelia Avenue,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71816,PO12992180445,10-4020-000295,CARGO TRANSPORT 5,,3398.1659,271.8533,84.9541,3754.9733,,1,954,1430.442,0,1430.442
Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,123 Camelia Avenue,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71816,PO12992180445,10-4020-000295,CARGO TRANSPORT 5,,3398.1659,271.8533,84.9541,3754.9733,,2,715,29.994,0,59.988
Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,123 Camelia Avenue,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71816,PO12992180445,10-4020-000295,CARGO TRANSPORT 5,,3398.1659,271.8533,84.9541,3754.9733,,4,712,5.394,0,21.576
Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,123 Camelia Avenue,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71816,PO12992180445,10-4020-000295,CARGO TRANSPORT 5,,3398.1659,271.8533,84.9541,3754.9733,,3,883,32.394,0,97.182
Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,123 Camelia Avenue,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71816,PO12992180445,10-4020-000295,CARGO TRANSPORT 5,,3398.1659,271.8533,84.9541,3754.9733,,1,961,445.41,0,445.41
Mr.,Joseph,P.,Mitzner,Jr.,Engineered Bike Systems,adventure-works\shu0,joseph4@adventure-works.com,129-555-0164,123 Camelia Avenue,,Oxnard,California,United States,9/14/1954 0:00,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71816,PO12992180445,10-4020-000295,CARGO TRANSPORT 5,,3398.1659,271.8533,84.9541,3754.9733,,1,948,63.9,0,63.9
Mr.,Matthew,J.,Miller,,Tachometers and Accessories,adventure-works\jae0,matthew5@adventure-works.com,1 (11) 500 555-0176,Wymbush,,Milton Keynes,England,United Kingdom,MK8 8DF,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71831,PO10295111084,10-4020-000322,CARGO TRANSPORT 5,,2016.3408,161.3073,50.4085,2228.0566,,2,869,41.994,0,83.988
Mr.,Matthew,J.,Miller,,Tachometers and Accessories,adventure-works\jae0,matthew5@adventure-works.com,1 (11) 500 555-0176,Wymbush,,Milton Keynes,England,United Kingdom,MK8 8DF,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71831,PO10295111084,10-4020-000322,CARGO TRANSPORT 5,,2016.3408,161.3073,50.4085,2228.0566,,1,782,1376.994,0,1376.994
Mr.,Matthew,J.,Miller,,Tachometers and Accessories,adventure-works\jae0,matthew5@adventure-works.com,1 (11) 500 555-0176,Wymbush,,Milton Keynes,England,United Kingdom,MK8 8DF,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71831,PO10295111084,10-4020-000322,CARGO TRANSPORT 5,,2016.3408,161.3073,50.4085,2228.0566,,6,867,41.994,0,251.964
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,4,918,158.43,0,633.72
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,3,983,461.694,0,1385.082
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,2,781,1391.994,0,2783.988
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,868,41.994,0,41.994
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,810,72.162,0,72.162
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,980,461.694,0,461.694
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,2,925,149.874,0,299.748
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,2,985,112.998,0.4,135.5976
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,908,16.272,0,16.272
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,13,867,40.5942,0.02,517.170108
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,3,782,1376.994,0,4130.982
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,937,48.594,0,48.594
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,936,37.254,0,37.254
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,4,743,809.76,0,3239.04
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,5,904,218.454,0,1092.27
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,748,818.7,0,818.7
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,910,31.584,0,31.584
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,5,784,1376.994,0,6884.97
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,2,990,323.994,0,647.988
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,3,992,323.994,0,971.982
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,3,984,112.998,0.4,203.3964
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,779,1391.994,0,1391.994
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,780,1391.994,0,1391.994
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,2,944,158.43,0,316.86
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,808,26.724,0,26.724
Ms.,Pamala,M.,Kotc,,Closest Bicycle Store,adventure-works\jae0,pamala0@adventure-works.com,1 (11) 500 555-0173,"Garamonde Drive, Wymbush",PO Box 4023,Milton Keynes,England,United Kingdom,MK8 8ZD,Main Office,2,00:00.0,00:00.0,00:00.0,5,0,SO71832,PO10353140756,10-4020-000088,CARGO TRANSPORT 5,,35775.2113,2862.0169,894.3803,39531.6085,,1,809,37.152,0,37.152
